filename,Sale Price,TermRemaining,TracksIncluded,Fees,NumberOfBids,NumberOfBiddersForIDBefore2783,HighestBidLowestBid,HasLastTransaction,Income_Type_STREAMING MECHANICAL,Income_Type_STREAMINGP ERFORMANCE,Income_Type_STREAMINGS YNCHRONIZATION,Income_Type_MECHANICAL,Income_Type_PERFORMANCE,Income_Type_OTHER,Income_Type_SOUNDRECORDING,Income_Type_SYNCHRONIZATION,Income_Type_DOWNLOAD MECHANICAL,Income_Type_PRINT,Income_Type_DOWNLOAD PERFORMANCE,Income_Type_MECHANICAL PERFORMANCE,Income_Type_PROFIT PARTICIPATION,Income_Type_RADIO,Last12Months,EarningsSinceStart,3YearAverage,DollarAge,CopyrightsIncluded_Yes,Type_xroyaltyType_MusicalCompositionSoundRecording,Type_xroyaltyType_SoundRecording,Rights_Public_Performance,Rights_Sync,Distributor_universal,Distributor_bmi,Distributor_ascap,Distributor_sony,Distributor_warner,Source_cd_sales,Source tv_film,Source_ satellite_radio,Source_internet_streaming
4628.json,20000.0,30_year,8,,2,,2000.0,0,,,,,4168.81,,,,,,,,,,4168.81,16378.84,5021.29,2.47,1,0,0,1,0,0,0,1,0,0,0,1,1,1
4629.json,75250.0,life_of_rights,20,,19,,75000.0,0,,,,,8664.61,,,,,,,,,,8664.61,209612.34,9932.87,8.07,1,0,0,1,0,0,1,0,0,0,0,1,1,1
4630.json,205000.0,life_of_rights,154,,34,,175000.0,0,,,,,33766.74,,,,,,,,,,33766.74,182417.61,26744.37,8.98,1,0,0,1,0,0,0,1,0,0,0,1,1,1
4631.json,31500.0,life_of_rights,2,,19,,9000.0,0,,,,,,,6195.41,,,,,,,,6195.41,24346.33,8115.44,3.26,1,0,1,0,1,0,0,0,0,1,1,1,1,1
4633.json,45000.0,life_of_rights,46,,36,,35000.0,0,959.46,1050.11,,156.23,249.96,5.26,,671.55,,,,,,,3092.57,24623.07,2787.55,9.77,1,0,0,1,1,0,0,0,0,0,0,1,1,1
4634.json,9250.0,life_of_rights,5,,25,,4000.0,0,,,,,1038.84,,,,,,,,,,1038.84,6612.7,1911.59,3.37,1,0,0,1,0,0,1,0,0,0,0,1,1,1
4635.json,8650.0,30_year,31,,19,,3900.0,0,,,,,1795.37,,,,,,,,,,1795.37,7137.8,1698.63,2.28,1,0,0,1,0,0,0,1,0,0,0,1,1,1
4636.json,6950.0,30_year,24,,19,,4250.0,0,,,,,1185.74,,,,,,,,,,1185.74,4311.15,1097.08,1.74,1,0,0,1,0,0,0,1,0,0,0,1,1,1
4637.json,6000.0,30_year,47,,12,,6000.0,0,,,,,652.42,,,,,,,,,,652.42,3537.28,578.11,8.05,1,0,0,1,0,0,0,1,0,0,0,1,1,1
4638.json,240000.0,life_of_rights,23,,8,,114000.0,0,12929.84,5197.23,,486.45,,218.3,,7179.26,,456.99,,,,,26468.07,243202.99,32343.92,9.02,1,0,0,1,1,0,0,0,1,0,1,1,1,1
4639.json,75294.12,fixed_return,150,,12,,32000.0,0,,,,,,,25357.98,,,,,,,,25357.98,109286.94,28776.51,5.47,1,0,1,0,0,0,0,0,0,0,0,0,0,1
4641.json,11900.0,life_of_rights,3,,7,,3100.0,1,,,,,2184.7,,,,,,,,,,2184.7,25872.18,8624.06,3.05,1,0,0,1,0,0,1,0,0,0,0,1,1,1
4642.json,291151.64,life_of_rights,59,,85,,349000.0,0,22378.66,,,655.54,7694.52,-776.85,,,828.79,675.27,,,,,31455.94,104488.38,27382.99,18.63,1,0,0,1,1,1,0,0,0,0,1,1,1,1
4643.json,3500.0,10_year,4,,6,,3500.0,0,,,,,1251.81,,,,,,,,,,1251.81,2234.12,,1.77,1,0,0,1,0,0,1,0,0,0,0,1,1,1
4644.json,14117.65,life_of_rights,36,,20,,6017.65,0,,,,,2555.57,,,,,,,,,,2555.57,6869.08,2162.0,2.94,1,0,0,1,0,0,1,0,0,0,0,1,1,1
4645.json,51000.0,life_of_rights,3,,23,,89000.0,0,,,,,28298.6,,,,,,,,,,28298.6,33440.78,,2.22,1,0,0,1,0,0,0,1,0,0,0,1,1,1
4646.json,86500.0,life_of_rights,24,,14,,79215.0,0,,,,,18875.56,,,,,,,,,,18875.56,84583.27,25578.02,2.66,1,0,0,1,0,0,1,0,0,0,0,1,1,1
4647.json,28000.0,life_of_rights,127,,16,,13000.0,0,,,,,2776.92,,,,,,,,,,2776.92,25339.41,2190.67,20.96,1,0,0,1,0,0,1,0,0,0,0,1,1,1
4648.json,25100.0,life_of_rights,1,,37,,33332.0,1,,,,,1542.8,,,,,,,,,,1545.52,12033.32,1943.85,19.47,1,0,0,1,0,0,1,0,0,0,0,1,1,1
4649.json,5600.0,life_of_rights,4,,19,,3000.0,0,,,,,1219.34,,,,,,,,,,1219.34,1219.34,,1.24,1,0,0,1,0,0,1,0,0,0,0,1,1,1
4651.json,20500.0,30_year,3,,15,,9000.0,0,,,,,2359.03,,,,,,,,,,2359.03,63377.39,2073.81,10.94,1,0,0,1,0,0,0,1,0,0,0,1,1,1
4652.json,4700.58,partial_10_year,7,,1,,0.0,1,,,,,1186.2,,,,,,,,,,1186.2,4778.16,1037.93,14.65,1,0,0,1,0,0,1,0,0,0,0,1,1,1
4653.json,5882.35,10_year,2,,26,,11500.0,0,,,,,3047.3,,,,,,,,,,3047.3,3047.3,,1.25,1,0,0,1,0,0,1,0,0,0,0,1,1,1
4654.json,8069.0,10_year,4,,4,,7069.0,0,,,,,2969.41,,,,,,,,,,2969.41,3043.73,,1.51,1,0,0,1,0,0,0,1,0,0,0,1,1,1
4656.json,1100000.0,fixed_return,57,,14,,1005000.0,0,,,,,,,723176.54,,,,,,,,723176.54,762528.13,,0.68,1,0,1,0,0,0,0,0,0,0,0,0,0,1
4657.json,17700.0,partial_30_year,17,,39,,14900.0,1,,,,,1116.78,,,,,,,,,,1116.78,10364.17,963.21,15.17,1,0,0,1,0,0,0,1,0,0,0,1,1,1
4658.json,137999.0,30_year,17,,8,,20000.0,0,,,,,18721.85,,,,,,,,,,18721.85,121417.33,17757.99,12.28,1,0,0,1,0,0,1,0,0,0,0,1,1,1
4659.json,8500.0,life_of_rights,5,,23,,9800.0,1,,,,,946.85,,,,,,,,,,946.85,7058.89,1666.1,3.89,1,0,0,1,0,0,1,0,0,0,0,1,1,1
4660.json,6000.0,life_of_rights,57,,19,,8500.0,1,,,,,682.45,,,,,,,,,,682.45,35209.96,1433.63,5.93,1,0,0,1,0,0,1,0,0,0,0,1,1,1
4664.json,55000.0,life_of_rights,287,,45,,43000.0,0,,,,,2393.01,,,,,,,,,,2393.01,27893.0,2184.47,53.19,1,0,0,1,0,0,1,0,0,0,0,1,1,1
4665.json,14500.0,life_of_rights,4,,6,,5500.0,0,,,,1022.62,2354.12,28.02,,,,,,,,,3404.76,3404.76,,1.12,1,0,0,1,1,0,0,0,0,0,1,1,1,1
4667.json,11782.61,life_of_rights,7,,2,,5782.610000000001,1,,,,,785.89,,,,,,,,,,785.89,12913.1,771.4,4.16,1,0,0,1,0,0,1,0,0,0,0,1,1,1
4669.json,10500.0,life_of_rights,1,,16,,8000.0,0,1574.89,,,,134.0,11.91,,4885.0,21.92,,,22.95,,,6650.67,6925.73,,2.13,1,0,0,1,1,0,0,0,0,0,1,1,1,1
4671.json,10500.0,life_of_rights,1,,35,,7500.0,0,,,,,1519.79,,,,,,,,,,1519.79,4297.92,,2.0,1,0,0,1,0,0,1,0,0,0,0,1,1,1
4673.json,20500.0,life_of_rights,1,,4,,2800.0,0,,,,,5921.28,,,,,,,,,,5921.28,13824.19,4608.0,3.77,1,0,0,1,0,0,0,0,0,0,0,1,1,1
4677.json,55100.0,life_of_rights,1,,30,,50900.0,0,,,,,3874.46,,,,,,,,,,3874.46,37657.14,4020.26,35.23,1,0,0,1,0,0,1,0,0,0,0,1,1,1
4681.json,9400.0,life_of_rights,73,,21,,5000.0,0,,,,,1030.14,,,,,,,,,,1030.14,4096.71,752.68,3.47,1,0,0,1,0,0,1,0,0,0,0,1,1,1
4682.json,35000.0,30_year,5,,11,,25000.0,0,,,,,5045.38,,,,,,,,,,5045.38,50570.62,4762.45,5.31,1,0,0,1,0,0,0,1,0,0,0,1,1,1
4683.json,47000.0,30_year,5,,22,,31892.0,0,,,,,3266.24,,,,,,,,,,3266.24,27202.34,1995.74,38.67,1,0,0,1,0,0,1,0,0,0,0,1,1,1
4684.json,13500.0,life_of_rights,55,,38,,12600.0,0,,,,,1109.41,,,,,,,,,,1109.41,3457.7,1055.44,2.42,1,0,0,1,0,0,1,0,0,0,0,1,1,1
4686.json,330000.0,life_of_rights,4,,40,,500000.0,1,37619.64,,,,11854.97,37.79,,7615.03,167.63,299.06,,,,,57594.12,113384.92,28369.4,20.83,1,0,0,1,1,0,0,0,0,0,1,1,1,1
4687.json,18000.0,life_of_rights,13,,32,,9000.0,0,762.65,,,35.65,498.83,-276.92,,,28.95,50.75,,,,,1099.9,4559.95,1147.66,9.71,1,0,0,1,1,0,0,0,0,0,1,1,1,1
4688.json,450000.0,life_of_rights,1,,33,,400000.0,0,26701.59,,,1020.01,26675.21,1983.12,,577.06,,599.67,,,,,57556.66,576790.81,162834.83,3.73,1,0,0,1,1,0,0,0,0,0,1,1,1,1
4689.json,58000.0,life_of_rights,10,,9,,40000.0,0,,,,,6319.07,,,,,,,,,,6319.07,65053.12,6306.54,9.5,1,0,0,1,0,0,1,0,0,0,0,1,1,1
4691.json,10200.0,life_of_rights,2,,31,,7500.0,0,,,,,1152.88,,,,,,,,,,1152.88,2019.38,,3.43,1,0,0,1,0,0,1,0,0,0,0,1,1,1
4692.json,8000.0,partial_30_year,24,,18,,6700.0,1,,,,,742.02,,,,,,,,,,742.02,4813.21,1083.17,2.85,1,0,0,1,0,0,0,1,0,0,0,1,1,1
4693.json,11000.0,30_year,34,,29,,7000.0,0,,,,,1296.08,,,,,,,,,,1296.08,21889.84,1163.07,8.34,1,0,0,1,0,0,0,1,0,0,0,1,1,1
4694.json,42500.0,30_year,2,,18,,30825.0,0,,,,,7525.71,,,,,,,,,,7525.71,42805.64,9221.09,4.03,1,0,0,1,0,0,0,1,0,0,0,1,1,1
4695.json,137900.0,life_of_rights,415,,24,,138000.0,0,,,,,,,21323.04,,,,,,,,21323.04,65102.35,17429.77,2.47,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4698.json,27000.0,life_of_rights,2,,13,,21000.0,0,,,,,4969.27,,,,,,,,,,4969.27,34394.48,7500.73,4.03,1,0,0,1,0,0,0,1,0,0,0,1,1,1
4699.json,60000.0,30_year,2,,39,,55000.0,0,6154.19,1169.46,,2669.27,,545.21,,,1213.64,1977.38,,,,,13729.16,28248.19,5615.94,39.05,1,0,0,1,1,1,0,0,0,0,1,1,1,1
4700.json,11750.0,life_of_rights,14,,31,,6750.0,0,,,,888.27,347.08,3.79,,,,,,,,,1239.14,3878.66,1152.81,9.01,1,0,0,1,1,0,0,0,0,0,1,1,1,1
4702.json,8000.0,partial_10_year,4,,28,,7200.0,1,,,,,2327.83,,,,,,,,,,2327.83,7757.81,1783.64,3.76,1,0,0,1,0,0,0,1,0,0,0,1,1,1
4703.json,17100.0,life_of_rights,1,,50,,20200.0,1,,,,,991.48,,,,,,,,,,991.48,5074.06,1691.35,3.0,1,0,0,1,0,0,1,0,0,0,0,1,1,1
4706.json,16200.0,life_of_rights,6,,26,,7800.0,0,,,,,,,3584.76,,,,,,,,3584.76,20342.28,1468.21,9.86,1,0,1,0,1,0,0,0,0,1,1,1,1,1
4710.json,70500.0,partial_30_year,80,,42,,86340.0,1,,,,,8833.78,,,,,,,,,,8833.78,78760.31,7794.22,8.74,1,0,0,1,0,0,0,1,0,0,0,1,1,1
4714.json,129275.0,10_year,10,,15,,150000.0,0,,,,,44833.35,,,,,,,,,,44833.35,125998.27,,2.26,1,0,0,1,0,0,1,0,0,0,0,1,1,1
4715.json,30000.0,10_year,5,,7,,35000.0,0,,,,,11058.61,,,,,,,,,,11058.61,15925.71,,1.36,1,0,0,1,0,0,1,0,0,0,0,1,1,1
4716.json,127700.0,fixed_return,170,,22,,33889.0,0,,,,,,,33139.1,,,,,,,,33139.1,289536.98,32533.05,7.68,1,0,1,0,0,0,0,0,0,0,0,0,0,1
4717.json,104000.0,life_of_rights,9,,38,,139000.0,0,,,,,34798.22,,,,,,,,,,34798.22,53123.7,,1.85,1,0,0,1,0,0,1,0,0,0,0,1,1,1
4719.json,7500.0,life_of_rights,13,,22,,3000.0,0,,,,102.0,1380.07,0.2,,,,,,,,,1482.27,1987.24,,2.12,1,0,0,1,0,0,0,0,0,0,0,1,1,1
4720.json,22250.0,life_of_rights,94,,94,,18600.0,0,,,,,2690.18,,,,,,,,,,2690.18,11618.37,1745.25,22.65,1,0,0,1,0,0,1,0,0,0,0,1,1,1
4721.json,19500.0,life_of_rights,55,,17,,18750.0,1,,,,,1332.19,,,,,,,,,,1332.19,3902.76,1184.72,2.27,1,0,0,1,0,0,1,0,0,0,0,1,1,1
4722.json,5500.0,partial_10_year,1,,21,,4950.0,1,1044.38,315.0,,29.68,,25.27,,168.13,,29.37,,,,,1611.82,14600.42,1358.41,7.4,1,0,0,1,1,0,0,0,1,0,1,1,1,1
4726.json,16100.0,life_of_rights,2,,7,,11500.0,1,,,,,1139.07,,,,,,,,,,1139.07,2111.13,,3.41,1,0,0,1,0,0,1,0,0,0,0,1,1,1
4727.json,19250.0,30_year,6,,27,,17500.0,0,,,,,1719.93,,,,,,,,,,1719.93,11648.15,1455.57,8.59,1,0,0,1,0,0,0,1,0,0,0,1,1,1
4728.json,23600.0,30_year,1,,56,,12000.0,0,,,,,8676.97,,,,,,,,,,8676.97,8676.97,,1.0,1,0,0,1,0,0,0,1,0,0,0,1,1,1
4729.json,35106.0,life_of_rights,4,,41,,39000.0,0,6160.47,,,-46.65,,,,2678.21,,4554.07,,,,,13346.1,18061.17,,2.47,1,0,0,1,1,0,0,0,0,0,1,1,1,1
4730.json,14980.43,life_of_rights,41,,4,,13980.43,1,,,,,1001.18,,,,,,,,,,1001.18,5602.68,919.31,4.66,1,0,0,1,0,0,1,0,0,0,0,1,1,1
4731.json,125000.0,life_of_rights,83,,20,,125000.0,0,,,,,15282.62,,,,,,,,,,15282.62,133049.19,18992.41,6.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4734.json,4100.0,30_year,81,,11,,1750.0,0,,,,,890.44,,,,,,,,,,890.44,2383.84,723.34,2.49,1,0,0,1,0,0,0,1,0,0,0,1,1,1
4735.json,12500.0,life_of_rights,1,,6,,3889.0,1,1574.89,,,,134.0,11.91,,4885.0,21.92,,,22.95,,,6650.67,6925.73,,2.38,1,0,0,1,1,0,0,0,0,0,1,1,1,1
4736.json,5800.0,life_of_rights,163,,2,,1800.0,0,,,,,2624.81,,,,,,,,,,2624.81,4489.82,1427.32,1.75,1,0,0,1,0,0,1,0,0,0,0,1,1,1
4738.json,207500.0,life_of_rights,26,,48,,335000.0,0,,19156.82,,,,,,,,,,,,,19156.82,62030.69,18298.3,27.38,1,0,1,0,0,0,0,0,0,0,0,0,1,0
4739.json,5000.0,life_of_rights,410,,8,,5500.0,0,,,,,1060.61,,,,,,,,,,1060.61,2890.6,841.83,2.3,1,0,0,1,0,0,1,0,0,0,0,1,1,1
4740.json,21950.0,life_of_rights,20,,30,,18000.0,0,,,,,4734.48,,,,,,,,,,4734.48,27412.73,4692.4,3.64,1,0,0,1,0,0,0,0,0,0,0,1,1,1
4741.json,10350.0,life_of_rights,30,,73,,13900.0,1,,,,,1338.84,,,,,,,,,,1338.84,15915.72,1189.79,4.09,1,0,0,1,0,0,1,0,0,0,0,1,1,1
4742.json,75000.0,life_of_rights,2,,30,,85000.0,0,,,,13550.29,8866.05,,,,,,,,,,22416.34,22454.54,,1.26,1,0,0,1,1,0,0,0,0,0,1,1,1,1
4743.json,10500.0,30_year,51,,23,,8500.0,0,,,,,1117.62,,,,,,,,,,1117.62,18169.4,1595.56,9.15,1,0,0,1,0,0,0,1,0,0,0,1,1,1
4744.json,6850.0,life_of_rights,47,,16,,4450.0,0,,,,,1538.71,,,,,,,,,,1538.71,10305.8,3045.02,2.75,1,0,0,1,0,0,1,0,0,0,0,1,1,1
4745.json,9000.0,life_of_rights,73,,43,,10999.0,1,,,,,1136.76,,,,,,,,,,1136.76,5837.65,1130.87,4.04,1,0,0,1,0,0,1,0,0,0,0,1,1,1
4746.json,62000.0,life_of_rights,8,,48,,75500.0,0,3808.02,,,153.51,703.62,559.72,,211.33,120.11,,,,,,5556.32,20798.8,5612.22,10.82,1,0,0,1,1,1,0,0,0,0,1,1,1,1
4748.json,30000.0,life_of_rights,3,,14,,17000.0,0,,,,,7152.04,,,,,,,,,,7152.04,19341.24,6404.93,2.51,1,0,0,1,0,0,1,0,0,0,0,1,1,1
4749.json,14000.0,life_of_rights,4,,24,,6500.0,0,,,,,1589.57,,,,,,,,,,1589.57,10014.72,2167.45,4.04,1,0,0,1,0,0,1,0,0,0,0,1,1,1
4753.json,20001.0,life_of_rights,17,,28,,21084.0,1,,,,,3627.21,,,,,,,,,,3627.21,7208.52,2284.13,2.32,1,0,0,1,0,0,1,0,0,0,0,1,1,1
4754.json,31000.0,life_of_rights,21,,27,,30000.0,0,,,,,5477.11,,,,,,,,,,5477.11,28984.36,5262.76,3.84,1,0,0,1,0,0,0,1,0,0,0,1,1,1
4757.json,6800.0,partial_30_year,81,,16,,5600.0,1,,,,,928.69,,,,,,,,,,928.69,2620.59,781.9,2.69,1,0,0,1,0,0,0,1,0,0,0,1,1,1
4761.json,75000.0,life_of_rights,53,,23,,35500.0,0,,,,,7957.25,,,,,,,,,,7957.25,32757.18,6631.39,8.34,1,0,0,1,0,0,1,0,0,0,0,1,1,1
4762.json,62500.0,30_year,2,,20,,30000.0,0,6154.19,1169.46,,2669.27,,545.21,,,1213.64,1977.38,,,,,13729.16,28248.19,5615.94,39.05,1,0,0,1,1,1,0,0,0,0,1,1,1,1
4763.json,8500.0,life_of_rights,6,,38,,15999.0,1,,,,,694.42,,,,,,,,,,819.16,32322.48,1191.74,7.08,1,0,0,1,0,0,1,0,0,0,0,1,1,1
4764.json,181000.0,life_of_rights,490,,14,,140000.0,0,,,,,20728.03,,,,,,,,,,20728.03,122235.85,20799.52,21.46,1,0,0,1,0,0,1,0,0,0,0,1,1,1
4765.json,525000.0,life_of_rights,25,,26,,302000.0,0,53313.75,23661.0,,2393.67,,1788.99,,21420.2,,2222.41,,,,,104800.02,681252.47,127279.67,4.76,1,0,0,1,1,0,0,0,1,0,1,1,1,1
4766.json,23000.0,partial_30_year,7,,13,,9000.0,1,,,,,3083.48,,,,,,,,,,3083.48,16144.37,2281.65,9.18,1,0,0,1,0,0,0,1,0,0,0,1,1,1
4768.json,24500.0,life_of_rights,2293,,36,,31500.0,1,,,,,2935.96,,,,,,,,,,2935.96,69883.29,3834.56,8.3,1,0,0,1,0,0,0,1,0,0,0,1,1,1
4771.json,527500.0,fixed_return,13712,,22,,559000.0,0,,,,,164022.08,,,,,,,,,,164022.08,1995758.09,164251.63,7.82,1,0,0,1,0,0,0,1,0,0,0,1,1,1
4772.json,5050.0,life_of_rights,57,,25,,11499.0,1,,,,,541.61,,,,,,,,,,638.98,32469.09,512.55,9.22,1,0,0,1,0,0,1,0,0,0,0,1,1,1
4774.json,17500.0,life_of_rights,97,,11,,6500.0,0,,,,,3539.82,,,,,,,,,,3539.82,13014.27,4338.09,3.02,1,0,0,1,0,0,0,0,0,0,0,1,1,1
4775.json,29000.0,life_of_rights,4,,9,,22278.0,0,,,,,3714.84,,,,,,,,,,3714.84,12891.68,3221.66,5.83,1,0,0,1,0,0,1,0,0,0,0,1,1,1
4779.json,24500.0,life_of_rights,24,,50,,15800.0,0,,,,,1482.98,,,,,,,,,,1482.98,29977.05,1351.35,32.12,1,0,0,1,0,0,1,0,0,0,0,1,1,1
4780.json,20300.0,life_of_rights,269,,28,,22000.0,0,,,,,4309.51,,,,,,,,,,4309.51,21031.72,4450.76,3.56,1,0,0,1,0,0,1,0,0,0,0,1,1,1
4781.json,37000.0,life_of_rights,36,,23,,37000.0,0,,,,,10139.57,,,,,,,,,,10139.57,18561.56,4659.9,1.83,1,0,0,1,0,0,1,0,0,0,0,1,1,1
4782.json,6000.0,life_of_rights,3,,16,,3374.0,0,,,,,494.27,,,,,,,,,,494.26,783.04,,1.7,1,0,0,1,0,0,1,0,0,0,0,1,1,1
4783.json,8600.0,life_of_rights,50,,7,,1320.0,0,,,,214.51,1352.88,252.93,,,,,,,,,1820.32,1820.32,,2.57,1,0,0,1,1,0,0,0,0,0,1,1,1,1
4785.json,7000.0,10_year,15,,3,,7000.0,0,,,,,2575.14,,,,,,,,,,2575.14,3464.84,,1.32,1,0,0,1,0,0,1,0,0,0,0,1,1,1
4786.json,25300.0,30_year,189,,41,,31500.0,0,,,,,4391.95,,,,,,,,,,4391.95,22733.54,4028.96,4.25,1,0,0,1,0,0,0,1,0,0,0,1,1,1
4789.json,17000.0,life_of_rights,1,,11,,12000.0,0,,,,,2145.8,,,,,,,,,,2145.8,11933.27,3279.72,3.75,1,0,0,1,0,0,1,0,0,0,0,1,1,1
4790.json,220000.0,life_of_rights,249,,27,,170000.0,0,8076.19,,,1629.37,10025.84,1834.46,,1810.96,1055.62,,,,,,24432.44,272945.65,26133.99,22.03,1,0,0,1,1,1,0,0,0,0,0,1,1,1
4798.json,22500.0,life_of_rights,10,,30,,15500.0,0,,,,,,,3754.07,,,,,,,,3754.07,26718.41,7247.02,4.9,1,0,1,0,1,0,0,0,0,1,1,1,1,1
4799.json,27000.0,life_of_rights,1,,16,,27300.0,0,,,,,9271.48,,,,,,,,,,9271.48,9271.48,,1.14,1,0,0,1,0,0,1,0,0,0,0,1,1,1
4800.json,33000.0,life_of_rights,269,,20,,19000.0,1,,,,,4309.51,,,,,,,,,,4309.51,21031.72,4450.77,3.81,1,0,0,1,0,0,1,0,0,0,0,1,1,1
4802.json,35500.0,life_of_rights,33,,23,,34000.0,0,2155.24,,,,1619.02,673.48,,1529.72,545.57,,,227.82,,,6750.85,48013.18,8191.89,3.7,1,0,0,1,1,0,0,0,0,0,1,1,1,1
4804.json,125000.0,10_year,5,,15,,298000.0,0,,,,,42609.6,,,,,,,,,,42609.6,207669.44,51331.75,4.97,1,0,0,1,0,0,0,1,0,0,0,1,1,1
4805.json,8900.0,10_year,28,,24,,4400.0,0,,,,,1763.88,,,,,,,,,,1763.88,4096.28,1319.68,3.23,1,0,0,1,0,0,1,0,0,0,0,1,1,1
4806.json,97500.0,life_of_rights,53,,11,,54164.0,1,,,,,7159.29,,,,,,,,,,7173.1,55877.44,7561.72,11.27,1,0,0,1,0,0,1,0,0,0,0,1,1,1
4807.json,4500.0,partial_10_year,12,,46,,4499.0,1,,,,,850.89,,,,,,,,,,850.89,51317.68,934.94,11.84,1,0,0,1,0,0,0,1,0,0,0,1,1,1
4811.json,92000.0,life_of_rights,1,,25,,110000.0,0,,,,,55137.55,,,,,,,,,,55137.55,55137.55,,1.3,1,0,0,1,0,0,0,1,0,0,0,1,1,1
4813.json,150000.0,life_of_rights,26,,29,,74000.0,0,,,,,,,23191.93,,,,,,,,23191.93,61972.46,20657.49,7.51,1,0,1,0,1,0,0,0,0,0,1,1,1,1
4814.json,7799.0,10_year,17,,7,,1134.0,0,,,,,1399.59,,,,,,,,,,1399.59,12858.48,1536.94,13.48,1,0,0,1,0,0,1,0,0,0,0,1,1,1
4816.json,21000.0,10_year,1,,14,,19000.0,0,,,,,7112.84,,,,,,,,,,7112.84,7112.84,,1.5,1,0,0,1,0,0,1,0,0,0,0,1,1,1
4817.json,35400.0,10_year,5,,5,,3400.0,0,,,,,8203.63,,,,,,,,,,8203.63,51389.46,7304.98,22.5,1,0,0,1,0,0,1,0,0,0,0,1,1,1
4821.json,43000.0,life_of_rights,5,,20,,46500.0,0,,,,1839.27,6774.48,194.78,,,,,,,,,8808.53,20419.25,,3.43,1,0,0,1,1,0,0,0,0,0,1,1,1,1
4822.json,38000.0,fixed_return,122,,18,,7400.0,0,,,,,11518.42,,,,,,,,,,11518.42,49559.82,10958.33,4.62,1,0,0,1,0,0,0,1,0,0,0,1,1,1
4823.json,170000.0,life_of_rights,85,,27,,185000.0,0,,,,,45294.89,,,,,,,,,,45294.89,364408.37,46354.08,10.41,1,0,0,1,0,0,1,0,0,0,0,1,1,1
4826.json,11500.0,life_of_rights,2,,9,,8000.0,0,,,,,1935.21,,,,,,,,,,1935.21,6887.93,2295.98,3.11,1,0,0,1,0,0,1,0,0,0,0,1,1,1
4827.json,52500.0,life_of_rights,46,,13,,7500.0,0,959.46,1050.11,,156.23,249.96,5.26,,671.55,,,,,,,3092.57,24623.07,2787.55,10.02,1,0,0,1,1,0,0,0,1,0,1,1,1,1
4829.json,25750.0,life_of_rights,91,,41,,27000.0,0,637.71,340.54,,,139.57,105.39,,1104.64,156.38,,,,,,2484.23,16690.43,2540.2,4.81,1,0,0,1,1,0,0,0,0,0,1,1,1,1
4830.json,13650.0,30_year,1,,27,,10000.0,0,,,,,1288.03,,,,,,,,,,1288.03,7063.88,1062.39,21.23,1,0,0,1,0,0,0,1,0,0,0,1,1,1
4831.json,33400.0,life_of_rights,1,,44,,30000.0,0,,,,873.69,2416.89,47.92,,,,,,,,,3338.5,8593.63,2520.92,20.98,1,0,0,1,1,0,0,0,0,0,1,1,1,1
4832.json,42900.0,life_of_rights,171,,38,,34500.0,0,,,,,5457.04,,,,,,,,,,5457.04,71618.78,5408.63,12.19,1,0,0,1,0,0,1,0,0,0,0,1,1,1
4833.json,13500.0,partial_30_year,51,,33,,8500.0,1,,,,,1823.06,,,,,,,,,,1823.06,20670.0,1499.11,10.81,1,0,0,1,0,0,0,1,0,0,0,1,1,1
4834.json,14000.0,life_of_rights,1,,5,,10000.0,1,,,,,853.45,,,,,,,,,,853.45,20445.72,1210.27,5.75,1,0,0,1,0,0,1,0,0,0,0,1,1,1
4835.json,38000.0,life_of_rights,1,,9,,20000.0,0,,,,465.54,129.48,8537.46,,,,,,,,,9132.48,36417.12,,2.27,1,0,0,1,1,0,0,0,0,0,1,1,1,1
4839.json,9000.0,30_year,4,,22,,7000.0,0,,,,,1142.08,,,,,,,,,,1142.08,9071.04,1203.83,10.46,1,0,0,1,0,0,0,1,0,0,0,1,1,1
4840.json,8750.0,30_year,2,,8,,11000.0,0,,,,,3261.78,,,,,,,,,,3261.78,18278.95,5603.25,4.06,1,0,0,1,0,0,0,1,0,0,0,1,1,1
4841.json,41500.0,life_of_rights,1,,6,,5000.0,0,,,,4682.3,4207.37,69.63,,,,,,,,,8959.3,43545.59,14224.13,4.06,1,0,0,1,1,0,0,0,0,0,1,1,1,1
4843.json,4460.0,30_year,1,,14,,1100.0,0,,,,,1075.42,,,,,,,,,,1075.42,1075.42,,1.0,1,0,0,1,0,0,0,1,0,0,0,1,1,1
4844.json,5525.0,30_year,1,,11,,1100.0,0,,,,,1434.65,,,,,,,,,,1434.65,1434.65,,1.0,1,0,0,1,0,0,0,1,0,0,0,1,1,1
4845.json,377000.0,life_of_rights,490,,60,,384999.0,1,,,,,28898.8,,,,,,,,,,30364.95,224644.51,29701.83,23.24,1,0,0,1,0,0,1,0,0,0,0,1,1,1
4846.json,266250.0,life_of_rights,35,,70,,207550.0,0,,,,,,,34094.67,,,,,,,,34094.67,193131.12,25204.97,11.07,1,0,1,0,1,0,0,0,0,0,1,1,1,1
4847.json,160000.0,life_of_rights,601,,28,,75125.0,0,,,,,21976.32,,,,,,,,,,21976.32,112572.66,18129.35,21.15,1,0,0,1,0,0,0,0,0,0,0,1,1,1
